"LTER_site","local_site","date","discharge","temperature","notes"
"NWT","sdl",2004-08-28,0,NaN,NaN
"NWT","sdl",2004-08-29,0,NaN,NaN
"NWT","sdl",2004-08-30,0,NaN,NaN
"NWT","sdl",2004-08-31,0,NaN,NaN
"NWT","sdl",2004-09-01,0,NaN,NaN
"NWT","sdl",2004-09-02,NaN,NaN,NaN
"NWT","sdl",2004-09-03,NaN,NaN,NaN
"NWT","sdl",2004-09-04,NaN,NaN,NaN
"NWT","sdl",2004-09-05,NaN,NaN,NaN
"NWT","sdl",2004-09-06,NaN,NaN,NaN
"NWT","sdl",2004-09-07,NaN,NaN,NaN
"NWT","sdl",2004-09-08,NaN,NaN,NaN
"NWT","sdl",2004-09-09,NaN,NaN,NaN
"NWT","sdl",2004-09-10,NaN,NaN,NaN
"NWT","sdl",2004-09-11,NaN,NaN,NaN
"NWT","sdl",2004-09-12,NaN,NaN,NaN
"NWT","sdl",2004-09-13,NaN,NaN,NaN
"NWT","sdl",2004-09-14,NaN,NaN,NaN
"NWT","sdl",2004-09-15,NaN,NaN,NaN
"NWT","sdl",2004-09-16,NaN,NaN,NaN
"NWT","sdl",2004-09-17,NaN,NaN,NaN
"NWT","sdl",2004-09-18,NaN,NaN,NaN
"NWT","sdl",2004-09-19,NaN,NaN,NaN
"NWT","sdl",2004-09-20,NaN,NaN,NaN
"NWT","sdl",2004-09-21,NaN,NaN,NaN
"NWT","sdl",2004-09-22,NaN,NaN,NaN
"NWT","sdl",2004-09-23,NaN,NaN,NaN
"NWT","sdl",2004-09-24,NaN,NaN,NaN
"NWT","sdl",2004-09-25,NaN,NaN,NaN
"NWT","sdl",2004-09-26,NaN,NaN,NaN
"NWT","sdl",2004-09-27,NaN,NaN,NaN
"NWT","sdl",2004-09-28,NaN,NaN,NaN
"NWT","sdl",2004-09-29,NaN,NaN,NaN
"NWT","sdl",2004-09-30,NaN,NaN,NaN
"NWT","sdl",2004-10-01,NaN,NaN,NaN
"NWT","sdl",2004-10-02,NaN,NaN,NaN
"NWT","sdl",2004-10-03,NaN,NaN,NaN
"NWT","sdl",2004-10-04,NaN,NaN,NaN
"NWT","sdl",2004-10-05,NaN,NaN,NaN
"NWT","sdl",2004-10-06,NaN,NaN,NaN
"NWT","sdl",2004-10-07,NaN,NaN,NaN
"NWT","sdl",2004-10-08,NaN,NaN,NaN
"NWT","sdl",2004-10-09,NaN,NaN,NaN
"NWT","sdl",2004-10-10,NaN,NaN,NaN
"NWT","sdl",2004-10-11,NaN,NaN,NaN
"NWT","sdl",2004-10-12,NaN,NaN,NaN
"NWT","sdl",2004-10-13,NaN,NaN,NaN
"NWT","sdl",2004-10-14,NaN,NaN,NaN
"NWT","sdl",2004-10-15,NaN,NaN,NaN
"NWT","sdl",2004-10-16,NaN,NaN,NaN
"NWT","sdl",2004-10-17,NaN,NaN,NaN
"NWT","sdl",2004-10-18,NaN,NaN,NaN
"NWT","sdl",2004-10-19,NaN,NaN,NaN
"NWT","sdl",2004-10-20,NaN,NaN,NaN
"NWT","sdl",2004-10-21,NaN,NaN,NaN
"NWT","sdl",2004-10-22,NaN,NaN,NaN
"NWT","sdl",2004-10-23,NaN,NaN,NaN
"NWT","sdl",2004-10-24,NaN,NaN,NaN
"NWT","sdl",2004-10-25,NaN,NaN,NaN
"NWT","sdl",2004-10-26,NaN,NaN,NaN
"NWT","sdl",2004-10-27,NaN,NaN,NaN
"NWT","sdl",2004-10-28,NaN,NaN,NaN
"NWT","sdl",2004-10-29,NaN,NaN,NaN
"NWT","sdl",2004-10-30,NaN,NaN,NaN
"NWT","sdl",2004-10-31,NaN,NaN,NaN
"NWT","sdl",2004-11-01,NaN,NaN,NaN
"NWT","sdl",2004-11-02,NaN,NaN,NaN
"NWT","sdl",2004-11-03,NaN,NaN,NaN
"NWT","sdl",2004-11-04,NaN,NaN,NaN
"NWT","sdl",2004-11-05,NaN,NaN,NaN
"NWT","sdl",2004-11-06,NaN,NaN,NaN
"NWT","sdl",2004-11-07,NaN,NaN,NaN
"NWT","sdl",2004-11-08,NaN,NaN,NaN
"NWT","sdl",2004-11-09,NaN,NaN,NaN
"NWT","sdl",2004-11-10,NaN,NaN,NaN
"NWT","sdl",2004-11-11,NaN,NaN,NaN
"NWT","sdl",2004-11-12,NaN,NaN,NaN
"NWT","sdl",2004-11-13,NaN,NaN,NaN
"NWT","sdl",2004-11-14,NaN,NaN,NaN
"NWT","sdl",2004-11-15,NaN,NaN,NaN
"NWT","sdl",2004-11-16,NaN,NaN,NaN
"NWT","sdl",2004-11-17,NaN,NaN,NaN
"NWT","sdl",2004-11-18,NaN,NaN,NaN
"NWT","sdl",2004-11-19,NaN,NaN,NaN
"NWT","sdl",2004-11-20,NaN,NaN,NaN
"NWT","sdl",2004-11-21,NaN,NaN,NaN
"NWT","sdl",2004-11-22,NaN,NaN,NaN
"NWT","sdl",2004-11-23,NaN,NaN,NaN
"NWT","sdl",2004-11-24,NaN,NaN,NaN
"NWT","sdl",2004-11-25,NaN,NaN,NaN
"NWT","sdl",2004-11-26,NaN,NaN,NaN
"NWT","sdl",2004-11-27,NaN,NaN,NaN
"NWT","sdl",2004-11-28,NaN,NaN,NaN
"NWT","sdl",2004-11-29,NaN,NaN,NaN
"NWT","sdl",2004-11-30,NaN,NaN,NaN
"NWT","sdl",2004-12-01,NaN,NaN,NaN
"NWT","sdl",2004-12-02,NaN,NaN,NaN
"NWT","sdl",2004-12-03,NaN,NaN,NaN
"NWT","sdl",2004-12-04,NaN,NaN,NaN
"NWT","sdl",2004-12-05,NaN,NaN,NaN
"NWT","sdl",2004-12-06,NaN,NaN,NaN
"NWT","sdl",2004-12-07,NaN,NaN,NaN
"NWT","sdl",2004-12-08,NaN,NaN,NaN
"NWT","sdl",2004-12-09,NaN,NaN,NaN
"NWT","sdl",2004-12-10,NaN,NaN,NaN
"NWT","sdl",2004-12-11,NaN,NaN,NaN
"NWT","sdl",2004-12-12,NaN,NaN,NaN
"NWT","sdl",2004-12-13,NaN,NaN,NaN
"NWT","sdl",2004-12-14,NaN,NaN,NaN
"NWT","sdl",2004-12-15,NaN,NaN,NaN
"NWT","sdl",2004-12-16,NaN,NaN,NaN
"NWT","sdl",2004-12-17,NaN,NaN,NaN
"NWT","sdl",2004-12-18,NaN,NaN,NaN
"NWT","sdl",2004-12-19,NaN,NaN,NaN
"NWT","sdl",2004-12-20,NaN,NaN,NaN
"NWT","sdl",2004-12-21,NaN,NaN,NaN
"NWT","sdl",2004-12-22,NaN,NaN,NaN
"NWT","sdl",2004-12-23,NaN,NaN,NaN
"NWT","sdl",2004-12-24,NaN,NaN,NaN
"NWT","sdl",2004-12-25,NaN,NaN,NaN
"NWT","sdl",2004-12-26,NaN,NaN,NaN
"NWT","sdl",2004-12-27,NaN,NaN,NaN
"NWT","sdl",2004-12-28,NaN,NaN,NaN
"NWT","sdl",2004-12-29,NaN,NaN,NaN
"NWT","sdl",2004-12-30,NaN,NaN,NaN
"NWT","sdl",2004-12-31,NaN,NaN,NaN
"NWT","sdl",2005-01-01,NaN,NaN,NaN
"NWT","sdl",2005-01-02,NaN,NaN,NaN
"NWT","sdl",2005-01-03,NaN,NaN,NaN
"NWT","sdl",2005-01-04,NaN,NaN,NaN
"NWT","sdl",2005-01-05,NaN,NaN,NaN
"NWT","sdl",2005-01-06,NaN,NaN,NaN
"NWT","sdl",2005-01-07,NaN,NaN,NaN
"NWT","sdl",2005-01-08,NaN,NaN,NaN
"NWT","sdl",2005-01-09,NaN,NaN,NaN
"NWT","sdl",2005-01-10,NaN,NaN,NaN
"NWT","sdl",2005-01-11,NaN,NaN,NaN
"NWT","sdl",2005-01-12,NaN,NaN,NaN
"NWT","sdl",2005-01-13,NaN,NaN,NaN
"NWT","sdl",2005-01-14,NaN,NaN,NaN
"NWT","sdl",2005-01-15,NaN,NaN,NaN
"NWT","sdl",2005-01-16,NaN,NaN,NaN
"NWT","sdl",2005-01-17,NaN,NaN,NaN
"NWT","sdl",2005-01-18,NaN,NaN,NaN
"NWT","sdl",2005-01-19,NaN,NaN,NaN
"NWT","sdl",2005-01-20,NaN,NaN,NaN
"NWT","sdl",2005-01-21,NaN,NaN,NaN
"NWT","sdl",2005-01-22,NaN,NaN,NaN
"NWT","sdl",2005-01-23,NaN,NaN,NaN
"NWT","sdl",2005-01-24,NaN,NaN,NaN
"NWT","sdl",2005-01-25,NaN,NaN,NaN
"NWT","sdl",2005-01-26,NaN,NaN,NaN
"NWT","sdl",2005-01-27,NaN,NaN,NaN
"NWT","sdl",2005-01-28,NaN,NaN,NaN
"NWT","sdl",2005-01-29,NaN,NaN,NaN
"NWT","sdl",2005-01-30,NaN,NaN,NaN
"NWT","sdl",2005-01-31,NaN,NaN,NaN
"NWT","sdl",2005-02-01,NaN,NaN,NaN
"NWT","sdl",2005-02-02,NaN,NaN,NaN
"NWT","sdl",2005-02-03,NaN,NaN,NaN
"NWT","sdl",2005-02-04,NaN,NaN,NaN
"NWT","sdl",2005-02-05,NaN,NaN,NaN
"NWT","sdl",2005-02-06,NaN,NaN,NaN
"NWT","sdl",2005-02-07,NaN,NaN,NaN
"NWT","sdl",2005-02-08,NaN,NaN,NaN
"NWT","sdl",2005-02-09,NaN,NaN,NaN
"NWT","sdl",2005-02-10,NaN,NaN,NaN
"NWT","sdl",2005-02-11,NaN,NaN,NaN
"NWT","sdl",2005-02-12,NaN,NaN,NaN
"NWT","sdl",2005-02-13,NaN,NaN,NaN
"NWT","sdl",2005-02-14,NaN,NaN,NaN
"NWT","sdl",2005-02-15,NaN,NaN,NaN
"NWT","sdl",2005-02-16,NaN,NaN,NaN
"NWT","sdl",2005-02-17,NaN,NaN,NaN
"NWT","sdl",2005-02-18,NaN,NaN,NaN
"NWT","sdl",2005-02-19,NaN,NaN,NaN
"NWT","sdl",2005-02-20,NaN,NaN,NaN
"NWT","sdl",2005-02-21,NaN,NaN,NaN
"NWT","sdl",2005-02-22,NaN,NaN,NaN
"NWT","sdl",2005-02-23,NaN,NaN,NaN
"NWT","sdl",2005-02-24,NaN,NaN,NaN
"NWT","sdl",2005-02-25,NaN,NaN,NaN
"NWT","sdl",2005-02-26,NaN,NaN,NaN
"NWT","sdl",2005-02-27,NaN,NaN,NaN
"NWT","sdl",2005-02-28,NaN,NaN,NaN
"NWT","sdl",2005-03-01,NaN,NaN,NaN
"NWT","sdl",2005-03-02,NaN,NaN,NaN
"NWT","sdl",2005-03-03,NaN,NaN,NaN
"NWT","sdl",2005-03-04,NaN,NaN,NaN
"NWT","sdl",2005-03-05,NaN,NaN,NaN
"NWT","sdl",2005-03-06,NaN,NaN,NaN
"NWT","sdl",2005-03-07,NaN,NaN,NaN
"NWT","sdl",2005-03-08,NaN,NaN,NaN
"NWT","sdl",2005-03-09,NaN,NaN,NaN
"NWT","sdl",2005-03-10,NaN,NaN,NaN
"NWT","sdl",2005-03-11,NaN,NaN,NaN
"NWT","sdl",2005-03-12,NaN,NaN,NaN
"NWT","sdl",2005-03-13,NaN,NaN,NaN
"NWT","sdl",2005-03-14,NaN,NaN,NaN
"NWT","sdl",2005-03-15,NaN,NaN,NaN
"NWT","sdl",2005-03-16,NaN,NaN,NaN
"NWT","sdl",2005-03-17,NaN,NaN,NaN
"NWT","sdl",2005-03-18,NaN,NaN,NaN
"NWT","sdl",2005-03-19,NaN,NaN,NaN
"NWT","sdl",2005-03-20,NaN,NaN,NaN
"NWT","sdl",2005-03-21,NaN,NaN,NaN
"NWT","sdl",2005-03-22,NaN,NaN,NaN
"NWT","sdl",2005-03-23,NaN,NaN,NaN
"NWT","sdl",2005-03-24,NaN,NaN,NaN
"NWT","sdl",2005-03-25,NaN,NaN,NaN
"NWT","sdl",2005-03-26,NaN,NaN,NaN
"NWT","sdl",2005-03-27,NaN,NaN,NaN
"NWT","sdl",2005-03-28,NaN,NaN,NaN
"NWT","sdl",2005-03-29,NaN,NaN,NaN
"NWT","sdl",2005-03-30,NaN,NaN,NaN
"NWT","sdl",2005-03-31,NaN,NaN,NaN
"NWT","sdl",2005-04-01,NaN,NaN,NaN
"NWT","sdl",2005-04-02,NaN,NaN,NaN
"NWT","sdl",2005-04-03,NaN,NaN,NaN
"NWT","sdl",2005-04-04,NaN,NaN,NaN
"NWT","sdl",2005-04-05,NaN,NaN,NaN
"NWT","sdl",2005-04-06,NaN,NaN,NaN
"NWT","sdl",2005-04-07,NaN,NaN,NaN
"NWT","sdl",2005-04-08,NaN,NaN,NaN
"NWT","sdl",2005-04-09,NaN,NaN,NaN
"NWT","sdl",2005-04-10,NaN,NaN,NaN
"NWT","sdl",2005-04-11,NaN,NaN,NaN
"NWT","sdl",2005-04-12,NaN,NaN,NaN
"NWT","sdl",2005-04-13,NaN,NaN,NaN
"NWT","sdl",2005-04-14,NaN,NaN,NaN
"NWT","sdl",2005-04-15,NaN,NaN,NaN
"NWT","sdl",2005-04-16,NaN,NaN,NaN
"NWT","sdl",2005-04-17,NaN,NaN,NaN
"NWT","sdl",2005-04-18,NaN,NaN,NaN
"NWT","sdl",2005-04-19,NaN,NaN,NaN
"NWT","sdl",2005-04-20,NaN,NaN,NaN
"NWT","sdl",2005-04-21,NaN,NaN,NaN
"NWT","sdl",2005-04-22,NaN,NaN,NaN
"NWT","sdl",2005-04-23,NaN,NaN,NaN
"NWT","sdl",2005-04-24,NaN,NaN,NaN
"NWT","sdl",2005-04-25,NaN,NaN,NaN
"NWT","sdl",2005-04-26,NaN,NaN,NaN
"NWT","sdl",2005-04-27,NaN,NaN,NaN
"NWT","sdl",2005-04-28,NaN,NaN,NaN
"NWT","sdl",2005-04-29,NaN,NaN,NaN
"NWT","sdl",2005-04-30,NaN,NaN,NaN
"NWT","sdl",2005-05-01,NaN,NaN,NaN
"NWT","sdl",2005-05-02,NaN,NaN,NaN
"NWT","sdl",2005-05-03,NaN,NaN,NaN
"NWT","sdl",2005-05-04,NaN,NaN,NaN
"NWT","sdl",2005-05-05,NaN,NaN,NaN
"NWT","sdl",2005-05-06,0,NaN,NaN
"NWT","sdl",2005-05-07,0,NaN,NaN
"NWT","sdl",2005-05-08,0,NaN,NaN
"NWT","sdl",2005-05-09,1,NaN,NaN
"NWT","sdl",2005-05-10,0,NaN,NaN
"NWT","sdl",2005-05-11,0,NaN,NaN
"NWT","sdl",2005-05-12,0,NaN,NaN
"NWT","sdl",2005-05-13,0,NaN,NaN
"NWT","sdl",2005-05-14,0,NaN,NaN
"NWT","sdl",2005-05-15,500,NaN,NaN
"NWT","sdl",2005-05-16,601,NaN,NaN
"NWT","sdl",2005-05-17,14,NaN,NaN
"NWT","sdl",2005-05-18,113,NaN,NaN
"NWT","sdl",2005-05-19,703,NaN,NaN
"NWT","sdl",2005-05-20,1165,NaN,NaN
"NWT","sdl",2005-05-21,1480,NaN,NaN
"NWT","sdl",2005-05-22,1775,NaN,NaN
"NWT","sdl",2005-05-23,1381,NaN,NaN
"NWT","sdl",2005-05-24,807,NaN,NaN
"NWT","sdl",2005-05-25,104,NaN,NaN
"NWT","sdl",2005-05-26,1245,NaN,NaN
"NWT","sdl",2005-05-27,1181,NaN,NaN
"NWT","sdl",2005-05-28,1730,NaN,NaN
"NWT","sdl",2005-05-29,1605,NaN,NaN
"NWT","sdl",2005-05-30,1568,NaN,NaN
"NWT","sdl",2005-05-31,1612,NaN,NaN
"NWT","sdl",2005-06-01,1277,NaN,NaN
"NWT","sdl",2005-06-02,1167,NaN,NaN
"NWT","sdl",2005-06-03,941,NaN,NaN
"NWT","sdl",2005-06-04,943,NaN,NaN
"NWT","sdl",2005-06-05,861,NaN,NaN
"NWT","sdl",2005-06-06,818,NaN,NaN
"NWT","sdl",2005-06-07,850,NaN,NaN
"NWT","sdl",2005-06-08,675,NaN,NaN
"NWT","sdl",2005-06-09,674,NaN,NaN
"NWT","sdl",2005-06-10,527,NaN,NaN
"NWT","sdl",2005-06-11,494,NaN,NaN
"NWT","sdl",2005-06-12,488,NaN,NaN
"NWT","sdl",2005-06-13,467,NaN,NaN
"NWT","sdl",2005-06-14,655,NaN,NaN
"NWT","sdl",2005-06-15,436,NaN,NaN
"NWT","sdl",2005-06-16,491,NaN,NaN
"NWT","sdl",2005-06-17,562,NaN,NaN
"NWT","sdl",2005-06-18,572,NaN,NaN
"NWT","sdl",2005-06-19,638,NaN,NaN
"NWT","sdl",2005-06-20,651,NaN,NaN
"NWT","sdl",2005-06-21,797,NaN,NaN
"NWT","sdl",2005-06-22,793,NaN,NaN
"NWT","sdl",2005-06-23,879,NaN,NaN
"NWT","sdl",2005-06-24,790,NaN,NaN
"NWT","sdl",2005-06-25,869,NaN,NaN
"NWT","sdl",2005-06-26,1200,NaN,NaN
"NWT","sdl",2005-06-27,1141,NaN,NaN
"NWT","sdl",2005-06-28,1361,NaN,NaN
"NWT","sdl",2005-06-29,1559,NaN,NaN
"NWT","sdl",2005-06-30,1418,NaN,NaN
"NWT","sdl",2005-07-01,1398,NaN,NaN
"NWT","sdl",2005-07-02,784,NaN,NaN
"NWT","sdl",2005-07-03,737,NaN,NaN
"NWT","sdl",2005-07-04,694,NaN,NaN
"NWT","sdl",2005-07-05,477,NaN,NaN
"NWT","sdl",2005-07-06,430,NaN,NaN
"NWT","sdl",2005-07-07,543,NaN,NaN
"NWT","sdl",2005-07-08,328,NaN,NaN
"NWT","sdl",2005-07-09,343,NaN,NaN
"NWT","sdl",2005-07-10,203,NaN,NaN
"NWT","sdl",2005-07-11,193,NaN,NaN
"NWT","sdl",2005-07-12,440,NaN,NaN
"NWT","sdl",2005-07-13,365,NaN,NaN
"NWT","sdl",2005-07-14,337,NaN,NaN
"NWT","sdl",2005-07-15,134,NaN,NaN
"NWT","sdl",2005-07-16,167,NaN,NaN
"NWT","sdl",2005-07-17,273,NaN,NaN
"NWT","sdl",2005-07-18,226,NaN,NaN
"NWT","sdl",2005-07-19,217,NaN,NaN
"NWT","sdl",2005-07-20,175,NaN,NaN
"NWT","sdl",2005-07-21,153,NaN,NaN
"NWT","sdl",2005-07-22,79,NaN,NaN
"NWT","sdl",2005-07-23,92,NaN,NaN
"NWT","sdl",2005-07-24,148,NaN,NaN
"NWT","sdl",2005-07-25,92,NaN,NaN
"NWT","sdl",2005-07-26,89,NaN,NaN
"NWT","sdl",2005-07-27,48,NaN,NaN
"NWT","sdl",2005-07-28,36,NaN,NaN
"NWT","sdl",2005-07-29,41,NaN,NaN
"NWT","sdl",2005-07-30,39,NaN,NaN
"NWT","sdl",2005-07-31,35,NaN,NaN
"NWT","sdl",2005-08-01,78,NaN,NaN
"NWT","sdl",2005-08-02,143,NaN,NaN
"NWT","sdl",2005-08-03,178,NaN,NaN
"NWT","sdl",2005-08-04,222,NaN,NaN
"NWT","sdl",2005-08-05,145,NaN,NaN
"NWT","sdl",2005-08-06,92,NaN,NaN
"NWT","sdl",2005-08-07,76,NaN,NaN
"NWT","sdl",2005-08-08,43,NaN,NaN
"NWT","sdl",2005-08-09,42,NaN,NaN
"NWT","sdl",2005-08-10,90,NaN,NaN
"NWT","sdl",2005-08-11,65,NaN,NaN
"NWT","sdl",2005-08-12,45,NaN,NaN
"NWT","sdl",2005-08-13,110,NaN,NaN
"NWT","sdl",2005-08-14,43,NaN,NaN
"NWT","sdl",2005-08-15,45,NaN,NaN
"NWT","sdl",2005-08-16,50,NaN,NaN
"NWT","sdl",2005-08-17,27,NaN,NaN
"NWT","sdl",2005-08-18,1,NaN,NaN
"NWT","sdl",2005-08-19,0,NaN,NaN
"NWT","sdl",2005-08-20,0,NaN,NaN
"NWT","sdl",2005-08-21,3,NaN,NaN
"NWT","sdl",2005-08-22,0,NaN,NaN
"NWT","sdl",2005-08-23,0,NaN,NaN
"NWT","sdl",2005-08-24,0,NaN,NaN
"NWT","sdl",2005-08-25,1,NaN,NaN
"NWT","sdl",2005-08-26,0,NaN,NaN
"NWT","sdl",2005-08-27,0,NaN,NaN
"NWT","sdl",2005-08-28,0,NaN,NaN
"NWT","sdl",2005-08-29,0,NaN,NaN
"NWT","sdl",2005-08-30,0,NaN,NaN
"NWT","sdl",2005-08-31,0,NaN,NaN
"NWT","sdl",2005-09-01,NaN,NaN,NaN
"NWT","sdl",2005-09-02,NaN,NaN,NaN
"NWT","sdl",2005-09-03,NaN,NaN,NaN
"NWT","sdl",2005-09-04,NaN,NaN,NaN
"NWT","sdl",2005-09-05,NaN,NaN,NaN
"NWT","sdl",2005-09-06,NaN,NaN,NaN
"NWT","sdl",2005-09-07,NaN,NaN,NaN
"NWT","sdl",2005-09-08,NaN,NaN,NaN
"NWT","sdl",2005-09-09,NaN,NaN,NaN
"NWT","sdl",2005-09-10,NaN,NaN,NaN
"NWT","sdl",2005-09-11,NaN,NaN,NaN
"NWT","sdl",2005-09-12,NaN,NaN,NaN
"NWT","sdl",2005-09-13,NaN,NaN,NaN
"NWT","sdl",2005-09-14,NaN,NaN,NaN
"NWT","sdl",2005-09-15,NaN,NaN,NaN
"NWT","sdl",2005-09-16,NaN,NaN,NaN
"NWT","sdl",2005-09-17,NaN,NaN,NaN
"NWT","sdl",2005-09-18,NaN,NaN,NaN
"NWT","sdl",2005-09-19,NaN,NaN,NaN
"NWT","sdl",2005-09-20,NaN,NaN,NaN
"NWT","sdl",2005-09-21,NaN,NaN,NaN
"NWT","sdl",2005-09-22,NaN,NaN,NaN
"NWT","sdl",2005-09-23,NaN,NaN,NaN
"NWT","sdl",2005-09-24,NaN,NaN,NaN
"NWT","sdl",2005-09-25,NaN,NaN,NaN
"NWT","sdl",2005-09-26,NaN,NaN,NaN
"NWT","sdl",2005-09-27,NaN,NaN,NaN
"NWT","sdl",2005-09-28,NaN,NaN,NaN
"NWT","sdl",2005-09-29,NaN,NaN,NaN
"NWT","sdl",2005-09-30,NaN,NaN,NaN
"NWT","sdl",2005-10-01,NaN,NaN,NaN
"NWT","sdl",2005-10-02,NaN,NaN,NaN
"NWT","sdl",2005-10-03,NaN,NaN,NaN
"NWT","sdl",2005-10-04,NaN,NaN,NaN
"NWT","sdl",2005-10-05,NaN,NaN,NaN
"NWT","sdl",2005-10-06,NaN,NaN,NaN
"NWT","sdl",2005-10-07,NaN,NaN,NaN
"NWT","sdl",2005-10-08,NaN,NaN,NaN
"NWT","sdl",2005-10-09,NaN,NaN,NaN
"NWT","sdl",2005-10-10,NaN,NaN,NaN
"NWT","sdl",2005-10-11,NaN,NaN,NaN
"NWT","sdl",2005-10-12,NaN,NaN,NaN
"NWT","sdl",2005-10-13,NaN,NaN,NaN
"NWT","sdl",2005-10-14,NaN,NaN,NaN
"NWT","sdl",2005-10-15,NaN,NaN,NaN
"NWT","sdl",2005-10-16,NaN,NaN,NaN
"NWT","sdl",2005-10-17,NaN,NaN,NaN
"NWT","sdl",2005-10-18,NaN,NaN,NaN
"NWT","sdl",2005-10-19,NaN,NaN,NaN
"NWT","sdl",2005-10-20,NaN,NaN,NaN
"NWT","sdl",2005-10-21,NaN,NaN,NaN
"NWT","sdl",2005-10-22,NaN,NaN,NaN
"NWT","sdl",2005-10-23,NaN,NaN,NaN
"NWT","sdl",2005-10-24,NaN,NaN,NaN
"NWT","sdl",2005-10-25,NaN,NaN,NaN
"NWT","sdl",2005-10-26,NaN,NaN,NaN
"NWT","sdl",2005-10-27,NaN,NaN,NaN
"NWT","sdl",2005-10-28,NaN,NaN,NaN
"NWT","sdl",2005-10-29,NaN,NaN,NaN
"NWT","sdl",2005-10-30,NaN,NaN,NaN
"NWT","sdl",2005-10-31,NaN,NaN,NaN
"NWT","sdl",2005-11-01,NaN,NaN,NaN
"NWT","sdl",2005-11-02,NaN,NaN,NaN
"NWT","sdl",2005-11-03,NaN,NaN,NaN
"NWT","sdl",2005-11-04,NaN,NaN,NaN
"NWT","sdl",2005-11-05,NaN,NaN,NaN
"NWT","sdl",2005-11-06,NaN,NaN,NaN
"NWT","sdl",2005-11-07,NaN,NaN,NaN
"NWT","sdl",2005-11-08,NaN,NaN,NaN
"NWT","sdl",2005-11-09,NaN,NaN,NaN
"NWT","sdl",2005-11-10,NaN,NaN,NaN
"NWT","sdl",2005-11-11,NaN,NaN,NaN
"NWT","sdl",2005-11-12,NaN,NaN,NaN
"NWT","sdl",2005-11-13,NaN,NaN,NaN
"NWT","sdl",2005-11-14,NaN,NaN,NaN
"NWT","sdl",2005-11-15,NaN,NaN,NaN
"NWT","sdl",2005-11-16,NaN,NaN,NaN
"NWT","sdl",2005-11-17,NaN,NaN,NaN
"NWT","sdl",2005-11-18,NaN,NaN,NaN
"NWT","sdl",2005-11-19,NaN,NaN,NaN
"NWT","sdl",2005-11-20,NaN,NaN,NaN
"NWT","sdl",2005-11-21,NaN,NaN,NaN
"NWT","sdl",2005-11-22,NaN,NaN,NaN
"NWT","sdl",2005-11-23,NaN,NaN,NaN
"NWT","sdl",2005-11-24,NaN,NaN,NaN
"NWT","sdl",2005-11-25,NaN,NaN,NaN
"NWT","sdl",2005-11-26,NaN,NaN,NaN
"NWT","sdl",2005-11-27,NaN,NaN,NaN
"NWT","sdl",2005-11-28,NaN,NaN,NaN
"NWT","sdl",2005-11-29,NaN,NaN,NaN
"NWT","sdl",2005-11-30,NaN,NaN,NaN
"NWT","sdl",2005-12-01,NaN,NaN,NaN
"NWT","sdl",2005-12-02,NaN,NaN,NaN
"NWT","sdl",2005-12-03,NaN,NaN,NaN
"NWT","sdl",2005-12-04,NaN,NaN,NaN
"NWT","sdl",2005-12-05,NaN,NaN,NaN
"NWT","sdl",2005-12-06,NaN,NaN,NaN
"NWT","sdl",2005-12-07,NaN,NaN,NaN
"NWT","sdl",2005-12-08,NaN,NaN,NaN
"NWT","sdl",2005-12-09,NaN,NaN,NaN
"NWT","sdl",2005-12-10,NaN,NaN,NaN
"NWT","sdl",2005-12-11,NaN,NaN,NaN
"NWT","sdl",2005-12-12,NaN,NaN,NaN
"NWT","sdl",2005-12-13,NaN,NaN,NaN
"NWT","sdl",2005-12-14,NaN,NaN,NaN
"NWT","sdl",2005-12-15,NaN,NaN,NaN
"NWT","sdl",2005-12-16,NaN,NaN,NaN
"NWT","sdl",2005-12-17,NaN,NaN,NaN
"NWT","sdl",2005-12-18,NaN,NaN,NaN
"NWT","sdl",2005-12-19,NaN,NaN,NaN
"NWT","sdl",2005-12-20,NaN,NaN,NaN
"NWT","sdl",2005-12-21,NaN,NaN,NaN
"NWT","sdl",2005-12-22,NaN,NaN,NaN
"NWT","sdl",2005-12-23,NaN,NaN,NaN
"NWT","sdl",2005-12-24,NaN,NaN,NaN
"NWT","sdl",2005-12-25,NaN,NaN,NaN
"NWT","sdl",2005-12-26,NaN,NaN,NaN
"NWT","sdl",2005-12-27,NaN,NaN,NaN
"NWT","sdl",2005-12-28,NaN,NaN,NaN
"NWT","sdl",2005-12-29,NaN,NaN,NaN
"NWT","sdl",2005-12-30,NaN,NaN,NaN
"NWT","sdl",2005-12-31,NaN,NaN,NaN
"NWT","sdl",2006-01-01,NaN,NaN,NaN
"NWT","sdl",2006-01-02,NaN,NaN,NaN
"NWT","sdl",2006-01-03,NaN,NaN,NaN
"NWT","sdl",2006-01-04,NaN,NaN,NaN
"NWT","sdl",2006-01-05,NaN,NaN,NaN
"NWT","sdl",2006-01-06,NaN,NaN,NaN
"NWT","sdl",2006-01-07,NaN,NaN,NaN
"NWT","sdl",2006-01-08,NaN,NaN,NaN
"NWT","sdl",2006-01-09,NaN,NaN,NaN
"NWT","sdl",2006-01-10,NaN,NaN,NaN
"NWT","sdl",2006-01-11,NaN,NaN,NaN
"NWT","sdl",2006-01-12,NaN,NaN,NaN
"NWT","sdl",2006-01-13,NaN,NaN,NaN
"NWT","sdl",2006-01-14,NaN,NaN,NaN
"NWT","sdl",2006-01-15,NaN,NaN,NaN
"NWT","sdl",2006-01-16,NaN,NaN,NaN
