"","date","site_code","nitrate_mgL","discharge_Ls"
"445",1987-07-28,"GREEN4",0.049163517,178.020833333333
"446",1987-07-29,"GREEN4",0.046922445,205.05787037037
"447",1987-07-30,"GREEN4",0.044681373,233.900462962963
"448",1987-07-31,"GREEN4",0.042440301,228.969907407407
"449",1987-08-01,"GREEN4",0.040199229,196.435185185185
"450",1987-08-02,"GREEN4",0.037958157,175.601851851852
"451",1987-08-03,"GREEN4",0.035717085,160.833333333333
"452",1987-08-04,"GREEN4",0.033476013,137.291666666667
"453",1987-08-05,"GREEN4",0.031234941,127.349537037037
"454",1987-08-06,"GREEN4",0.028993869,130.532407407407
"455",1987-08-07,"GREEN4",0.0300243619285714,136.631944444444
"456",1987-08-08,"GREEN4",0.0310548548571429,138.136574074074
"457",1987-08-09,"GREEN4",0.0320853477857143,135.671296296296
"458",1987-08-10,"GREEN4",0.0331158407142857,131.770833333333
